sales_agent,account,deal_stage,close_value,year_founded_at,revenue,number_of_employees,sales_price,sales_cycle_duration,company_size,company_age,company_age_category,is_won,engagement_month,engagement_quarter,product_complexity,agent_conversion_rate,agent_avg_deal_value,sector_employment,sector_entertainment,sector_finance,sector_marketing,sector_medical,sector_retail,sector_services,sector_software,sector_technolgy,sector_telecommunications,office_location_Belgium,office_location_Brazil,office_location_China,office_location_Germany,office_location_Italy,office_location_Japan,office_location_Jordan,office_location_Kenya,office_location_Korea,office_location_Norway,office_location_Panama,office_location_Philipines,office_location_Poland,office_location_Romania,office_location_United States,regional_office_Central,regional_office_East,regional_office_West,product_GTK 500,product_GTX Basic,product_GTX Plus Basic,product_GTX Plus Pro,product_GTX Pro,product_MG Advanced,product_MG Special,series_GTK,series_GTX,series_MG,revenue_per_employee
Darcel Schlecht,Codehow,Lost,0.0,1998.0,2714.9,2641.0,4821,87.0,Medium,26.0,Established,0.0,6.0,2.0,Complex,0.5693311582381729,2085.3779385171792,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,1,0,0,False,True,False,1.027981825066263
Donn Cantrell,Zathunicon,Lost,0.0,2010.0,71.12,144.0,3393,85.0,Small,14.0,Mature,0.0,6.0,2.0,Complex,0.5745454545454546,1621.3090909090909,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,1,0,False,False,True,0.49388888888888893
James Ascencio,Plexzap,Lost,0.0,2001.0,2437.85,4874.0,550,70.0,Medium,23.0,Established,0.0,6.0,2.0,Basic,0.6053811659192825,2007.4417475728155,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.5001743947476405
James Ascencio,Fasehatice,Lost,0.0,1990.0,4968.91,7523.0,4821,64.0,Large,34.0,Established,0.0,6.0,2.0,Complex,0.6053811659192825,2007.4417475728155,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,1,0,0,False,True,False,0.6604958128406221
Jonathan Berthelot,Treequote,Won,639.0,1988.0,5266.09,8595.0,550,19.0,Large,36.0,Established,1.0,6.0,2.0,Basic,0.5958188153310104,1079.1136363636363,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,1,0,0,0,0,0,False,True,False,0.6126922629435718
Jonathan Berthelot,Globex Corporation,Won,1040.0,2000.0,1223.72,2497.0,1096,18.0,Medium,24.0,Established,1.0,6.0,2.0,Intermediate,0.5958188153310104,1079.1136363636363,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,0,1,0,0,0,0,False,True,False,0.49007609130957147
Jonathan Berthelot,Finhigh,Won,4138.0,2006.0,1102.43,1759.0,4821,101.0,Medium,18.0,Mature,1.0,6.0,2.0,Complex,0.5958188153310104,1079.1136363636363,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,1,0,0,False,True,False,0.6267367822626493
Kami Bicknell,Faxquote,Lost,,1995.0,1825.82,5595.0,4821,47.98539710922366,Large,29.0,Established,0.0,6.0,2.0,Complex,0.5780730897009967,1163.4411764705883,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,1,0,0,False,True,False,0.32633065236818587
Kami Bicknell,Plexzap,Lost,0.0,2001.0,2437.85,4874.0,1096,65.0,Medium,23.0,Established,0.0,6.0,2.0,Intermediate,0.5780730897009967,1163.4411764705883,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,1,0,0,0,0,False,True,False,0.5001743947476405
Lajuana Vencill,Funholding,Won,54.0,1991.0,2819.5,7227.0,55,112.0,Large,33.0,Established,1.0,6.0,2.0,Basic,0.5,842.5627705627705,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.3901342189013422
Lajuana Vencill,Inity,Won,3438.0,1986.0,2403.58,8801.0,3393,103.0,Large,38.0,Established,1.0,6.0,2.0,Complex,0.5,842.5627705627705,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,1,0,False,False,True,0.2731030564708556
Markita Hansen,Finjob,Lost,0.0,1988.0,2059.9,3644.0,4821,63.0,Medium,36.0,Established,0.0,6.0,2.0,Complex,0.5118110236220472,1448.4229074889868,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,1,0,0,False,True,False,0.5652854006586169
Marty Freudenburg,Isdom,Won,1017.0,2002.0,3178.24,4540.0,1096,63.0,Medium,22.0,Established,1.0,6.0,2.0,Intermediate,0.5350877192982456,1501.0051546391753,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,1,0,0,0,0,False,True,False,0.7000528634361233
Rosalina Dieter,Dalttechnology,Won,,2013.0,98.79,96.0,55,47.98539710922366,Small,11.0,Mature,1.0,6.0,2.0,Basic,0.5714285714285714,2140.0272727272727,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,0,1,False,False,True,1.0290625
Rosalina Dieter,Singletechno,Won,3314.0,1996.0,2214.94,5374.0,3393,108.0,Large,28.0,Established,1.0,6.0,2.0,Complex,0.5714285714285714,2140.0272727272727,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,1,0,False,False,True,0.41215854112393
Versie Hillebrand,Cancity,Lost,0.0,2001.0,718.62,2448.0,55,70.0,Medium,23.0,Established,0.0,6.0,2.0,Basic,0.6027397260273972,710.9583333333334,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.2935539215686275
Versie Hillebrand,Rangreen,Won,51.0,1987.0,2938.67,8775.0,55,82.0,Large,37.0,Established,1.0,6.0,2.0,Basic,0.6027397260273972,710.9583333333334,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0,0,0,0,1,False,False,True,0.3348911680911681
Vicki Laflamme,Kan-code,Won,50.0,1982.0,11698.03,34288.0,55,99.0,Enterprise,42.0,Established,1.0,6.0,2.0,Basic,0.5909090909090909,1378.6628242074928,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,0,1,False,False,True,0.34116979701353245
Violet Mclelland,Zathunicon,Won,54.0,2010.0,71.12,144.0,55,6.0,Small,14.0,Mature,1.0,6.0,2.0,Basic,0.5727699530516432,639.5388601036269,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,0,1,False,False,True,0.49388888888888893
Anna Snelling,Scottech,Lost,0.0,2012.0,45.39,100.0,5482,75.0,Small,12.0,Mature,0.0,6.0,2.0,Complex,0.5488126649076517,818.6190476190476,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,1,0,0,0,False,True,False,0.4539
Anna Snelling,Rangreen,Lost,0.0,1987.0,2938.67,8775.0,3393,104.0,Large,37.0,Established,0.0,6.0,2.0,Complex,0.5488126649076517,818.6190476190476,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0,0,0,1,0,False,False,True,0.3348911680911681
Boris Faz,Condax,Lost,0.0,2017.0,4.54,9.0,4821,93.0,Small,7.0,Young,0.0,6.0,2.0,Complex,0.5906432748538012,1710.0065359477123,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.5044444444444445
Cecily Lampkin,Hottechi,Lost,0.0,1997.0,8170.38,16499.0,1096,73.0,Enterprise,27.0,Established,0.0,6.0,2.0,Intermediate,0.6294117647058823,1436.25,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0,1,0,0,0,0,False,True,False,0.495204557851991
Daniell Hammack,Ontomedia,Won,4942.0,1997.0,882.12,2769.0,4821,13.0,Medium,27.0,Established,1.0,6.0,2.0,Complex,0.5377358490566038,1947.7486631016043,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.31856988082340193
Donn Cantrell,Initech,Lost,0.0,1994.0,6395.05,20275.0,55,63.0,Enterprise,30.0,Established,0.0,6.0,2.0,Basic,0.5745454545454546,1621.3090909090909,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,0,1,False,False,True,0.3154155363748459
Donn Cantrell,Kan-code,Won,4612.0,1982.0,11698.03,34288.0,4821,10.0,Enterprise,42.0,Established,1.0,6.0,2.0,Complex,0.5745454545454546,1621.3090909090909,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.34116979701353245
Donn Cantrell,Zotware,Won,4308.0,1979.0,4478.47,13809.0,4821,16.0,Enterprise,45.0,Established,1.0,6.0,2.0,Complex,0.5745454545454546,1621.3090909090909,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.32431530161488886
Donn Cantrell,Massive Dynamic,Won,2876.0,1989.0,665.06,1095.0,3393,92.0,Medium,35.0,Established,1.0,6.0,2.0,Complex,0.5745454545454546,1621.3090909090909,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,1,0,False,False,True,0.6073607305936073
Gladys Colclough,Warephase,Won,4990.0,1997.0,2041.73,5276.0,5482,87.0,Large,27.0,Established,1.0,6.0,2.0,Complex,0.5152671755725191,1489.9741379310344,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,1,0,0,0,False,True,False,0.38698445792266867
Hayden Neloms,Scotfind,Lost,0.0,1996.0,6354.87,16780.0,1096,117.0,Enterprise,28.0,Established,0.0,6.0,2.0,Intermediate,0.6445783132530121,1790.203947368421,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,1,0,0,0,0,False,True,False,0.3787169249106079
Hayden Neloms,Sonron,Won,1024.0,1999.0,1699.85,5108.0,1096,97.0,Large,25.0,Established,1.0,6.0,2.0,Intermediate,0.6445783132530121,1790.203947368421,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,1,0,0,0,0,False,True,False,0.33278191072826935
Kami Bicknell,Lexiqvolax,Won,53.0,2004.0,1618.89,3889.0,55,104.0,Medium,20.0,Mature,1.0,6.0,2.0,Basic,0.5780730897009967,1163.4411764705883,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,0,1,False,False,True,0.41627410645410134
Kary Hendrixson,Zencorporation,Won,,2011.0,40.79,142.0,55,47.98539710922366,Small,13.0,Mature,1.0,6.0,2.0,Basic,0.5618279569892473,1356.113432835821,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,1,False,False,True,0.28725352112676056
Kary Hendrixson,Singletechno,Lost,0.0,1996.0,2214.94,5374.0,1096,105.0,Large,28.0,Established,0.0,6.0,2.0,Intermediate,0.5618279569892473,1356.113432835821,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,1,0,0,0,0,False,True,False,0.41215854112393
Kary Hendrixson,J-Texon,Won,525.0,1989.0,1388.67,3583.0,550,89.0,Medium,35.0,Established,1.0,6.0,2.0,Basic,0.5618279569892473,1356.113432835821,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.3875718671504326
Kary Hendrixson,Nam-zim,Won,60.0,1987.0,405.59,1179.0,55,84.0,Medium,37.0,Established,1.0,6.0,2.0,Basic,0.5618279569892473,1356.113432835821,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,1,False,False,True,0.34401187446988973
Markita Hansen,Scotfind,Won,967.0,1996.0,6354.87,16780.0,1096,4.0,Enterprise,28.0,Established,1.0,6.0,2.0,Intermediate,0.5118110236220472,1448.4229074889868,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,1,0,0,0,0,False,True,False,0.3787169249106079
Maureen Marcano,Rantouch,Lost,0.0,1994.0,1188.42,3015.0,550,71.0,Medium,30.0,Established,0.0,6.0,2.0,Basic,0.6506550218340611,1645.0469483568074,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.39416915422885573
Reed Clapper,Initech,Won,524.0,1994.0,6395.05,20275.0,550,10.0,Enterprise,30.0,Established,1.0,6.0,2.0,Basic,0.6540084388185654,1849.5189873417721,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1,0,0,0,0,0,False,True,False,0.3154155363748459
Rosalina Dieter,J-Texon,Won,57.0,1989.0,1388.67,3583.0,55,98.0,Medium,35.0,Established,1.0,6.0,2.0,Basic,0.5714285714285714,2140.0272727272727,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,0,1,False,False,True,0.3875718671504326
Rosie Papadopoulos,Bubba Gump,Lost,0.0,2002.0,987.39,2253.0,3393,16.0,Medium,22.0,Established,0.0,6.0,2.0,Complex,0.5735294117647058,1902.2231404958677,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,1,0,False,False,True,0.43825565912117176
Versie Hillebrand,Warephase,Won,5056.0,1997.0,2041.73,5276.0,5482,9.0,Large,27.0,Established,1.0,6.0,2.0,Complex,0.6027397260273972,710.9583333333334,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,1,0,0,0,False,True,False,0.38698445792266867
Vicki Laflamme,Konex,Won,600.0,1980.0,7708.38,13756.0,550,4.0,Enterprise,44.0,Established,1.0,6.0,2.0,Basic,0.5909090909090909,1378.6628242074928,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.5603649316661821
Cassey Cress,Donware,Won,633.0,1999.0,1197.44,2570.0,550,113.0,Medium,25.0,Established,1.0,6.0,2.0,Basic,0.5620689655172414,1726.0114942528735,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1,0,0,0,0,0,False,True,False,0.4659299610894942
Cassey Cress,Vehement Capital Partners,Won,4994.0,1993.0,646.1,883.0,4821,83.0,Small,31.0,Established,1.0,6.0,2.0,Complex,0.5620689655172414,1726.0114942528735,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.7317100792751983
Corliss Cosme,Kan-code,Won,899.0,1982.0,11698.03,34288.0,1096,5.0,Enterprise,42.0,Established,1.0,6.0,2.0,Intermediate,0.5859375,1838.585152838428,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,1,0,0,0,0,False,True,False,0.34116979701353245
Darcel Schlecht,Scottech,Lost,0.0,2012.0,45.39,100.0,4821,62.0,Small,12.0,Mature,0.0,6.0,2.0,Complex,0.5693311582381729,2085.3779385171792,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,1,0,0,False,True,False,0.4539
Darcel Schlecht,dambase,Won,5421.0,1995.0,2173.98,2928.0,5482,81.0,Medium,29.0,Established,1.0,6.0,2.0,Complex,0.5693311582381729,2085.3779385171792,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,1,0,0,0,False,True,False,0.7424795081967214
